,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t1826, 0 , 0 ,,
period1,sc01,t1827, 0 , 7.36874999999267E-06 ,,
period1,sc01,t1828, 0 , 0 ,,
period1,sc01,t1829, 0 , 0 ,,
period1,sc01,t1830, 1.43192361111058E-04 , 0 ,,
period1,sc01,t1831, 0 , 0 ,,
period1,sc01,t1832, 0 , 8.44613194444269E-04 ,,
period1,sc01,t1833, 2.83127083333293E-04 , 0 ,,
period1,sc01,t1834, 1.32635416666652E-03 , 0 ,,
period1,sc01,t1835, 0 , 1.52777777776928E-08 ,,
period1,sc01,t1836, 0 , 0 ,,
period1,sc01,t1837, 0 , 0 ,,
period1,sc01,t1838, 0 , 2.93749999999937E-05 ,,
period1,sc01,t1839, 0 , 4.34508196721258E-04 ,,
period1,sc01,t1840, 8.98092916666613E-03 , 0 ,,
period1,sc01,t1841, 3.06496055555547E-02 , 0 ,,
period1,sc01,t1842, 4.74876736111091E-03 , 0 ,,
period1,sc01,t1843, 0 , 0 ,,
period1,sc01,t1844, 0 , 2.7160534722219E-03 ,,
period1,sc01,t1845, 0 , 0 ,,
period1,sc01,t1846, 0 , 0 ,,
period1,sc01,t1847, 2.74368055555439E-05 , 0 ,,
period1,sc01,t1848, 0 , 0 ,,
period1,sc01,t1849, 0 , 0 ,,
period1,sc01,t1850, 0 , 0 ,,
period1,sc01,t1851, 0 , 2.02719854310862E-04 ,,
period1,sc01,t1852, 0 , 0 ,,
period1,sc01,t1853, 0 , 0 ,,
period1,sc01,t1854, 2.63154861111069E-04 , 0 ,,
period1,sc01,t1855, 0 , 0 ,,
period1,sc01,t1856, 0 , 3.45944444444256E-05 ,,
period1,sc01,t1857, 1.12546249999985E-03 , 0 ,,
period1,sc01,t1858, 2.96881944444364E-05 , 0 ,,
period1,sc01,t1859, 0 , 0 ,,
period1,sc01,t1860, 0 , 2.8130555555549E-05 ,,
period1,sc01,t1861, 0 , 0 ,,
period1,sc01,t1862, 0 , 6.72708333332858E-06 ,,
period1,sc01,t1863, 0 , 0 ,,
period1,sc01,t1864, 0 , 0 ,,
period1,sc01,t1865, 2.78055555555292E-06 , 0 ,,
period1,sc01,t1866, 1.16465277777664E-05 , 0 ,,
period1,sc01,t1867, 0 , 0 ,,
period1,sc01,t1868, 0 , 0 ,,
period1,sc01,t1869, 0 , 0 ,,
period1,sc01,t1870, 0 , 2.853020833333E-04 ,,
period1,sc01,t1871, 0 , 0 ,,
period1,sc01,t1872, 0 , 1.78386111111072E-04 ,,
period1,sc01,t1873, 0 , 7.53611111110953E-05 ,,
period1,sc01,t1874, 0 , 0 ,,
period1,sc01,t1875, 0 , 0 ,,
period1,sc01,t1876, 0 , 0 ,,
period1,sc01,t1877, 0 , 0 ,,
period1,sc01,t1878, 0 , 1.89308611111099E-02 ,,
period1,sc01,t1879, 0 , 2.13295555555537E-03 ,,
period1,sc01,t1880, 0 , 0 ,,
period1,sc01,t1881, 5.27576388888754E-05 , 0 ,,
period1,sc01,t1882, 0 , 0 ,,
period1,sc01,t1883, 0 , 0 ,,
period1,sc01,t1884, 0 , 0 ,,
period1,sc01,t1885, 0 , 5.9832638888875E-05 ,,
period1,sc01,t1886, 2.29665507649509E-03 , 0 ,,
period1,sc01,t1887, 0 , 0 ,,
period1,sc01,t1888, 4.94877152777734E-03 , 0 ,,
period1,sc01,t1889, 0 , 0 ,,
period1,sc01,t1890, 0 , 1.79330555555509E-04 ,,
period1,sc01,t1891, 0 , 0 ,,
period1,sc01,t1892, 0 , 0 ,,
period1,sc01,t1893, 0 , 0 ,,
period1,sc01,t1894, 1.5781597222221E-04 , 0 ,,
period1,sc01,t1895, 0 , 2.0993055555533E-06 ,,
period1,sc01,t1896, 5.01458333333025E-06 , 0 ,,
period1,sc01,t1897, 0 , 0 ,,
period1,sc01,t1898, 0 , 0 ,,
period1,sc01,t1899, 0 , 0 ,,
period1,sc01,t1900, 0 , 0 ,,
period1,sc01,t1901, 0 , 0 ,,
period1,sc01,t1902, 1.02824791666653E-03 , 0 ,,
period1,sc01,t1903, 0 , 3.40770833333229E-05 ,,
period1,sc01,t1904, 0 , 4.09298611110998E-05 ,,
period1,sc01,t1905, 1.4035243055554E-03 , 0 ,,
period1,sc01,t1906, 0 , 0 ,,
period1,sc01,t1907, 0 , 0 ,,
period1,sc01,t1908, 6.68020833333161E-05 , 0 ,,
period1,sc01,t1909, 0 , 0 ,,
period1,sc01,t1910, 0 , 0 ,,
period1,sc01,t1911, 0 , 1.87602524536168E-06 ,,
period1,sc01,t1912, 0 , 0 ,,
period1,sc01,t1913, 0 , 0 ,,
period1,sc01,t1914, 0 , 2.20875000000006E-05 ,,
period1,sc01,t1915, 2.86805555554813E-07 , 0 ,,
period1,sc01,t1916, 0 , 0 ,,
period1,sc01,t1917, 0 , 0 ,,
period1,sc01,t1918, 3.48888888888608E-06 , 0 ,,
period1,sc01,t1919, 4.58592916666622E-03 , 0 ,,
period1,sc01,t1920, 0 , 0 ,,
period1,sc01,t1921, 8.14555555555335E-05 , 0 ,,
period1,sc01,t1922, 0 , 0 ,,
period1,sc01,t1923, 0 , 1.01352777777754E-04 ,,
period1,sc01,t1924, 0 , 0 ,,
period1,sc01,t1925, 0 , 0 ,,
period1,sc01,t1926, 0 , 0 ,,
period1,sc01,t1927, 0 , 0 ,,
period1,sc01,t1928, 2.40095972222198E-03 , 0 ,,
period1,sc01,t1929, 0 , 0 ,,
period1,sc01,t1930, 2.31968749999966E-04 , 0 ,,
period1,sc01,t1931, 0 , 7.83333333331803E-07 ,,
period1,sc01,t1932, 0 , 0 ,,
period1,sc01,t1933, 2.6609722222211E-05 , 0 ,,
period1,sc01,t1934, 0 , 0 ,,
period1,sc01,t1935, 1.74654166666642E-04 , 0 ,,
period1,sc01,t1936, 0 , 0 ,,
period1,sc01,t1937, 0 , 0 ,,
period1,sc01,t1938, 0 , 0 ,,
period1,sc01,t1939, 4.53423611111015E-05 , 0 ,,
period1,sc01,t1940, 1.50626388888874E-04 , 0 ,,
period1,sc01,t1941, 0 , 2.18055555554208E-07 ,,
period1,sc01,t1942, 0 , 7.8958333333132E-07 ,,
period1,sc01,t1943, 0 , 0 ,,
period1,sc01,t1944, 0 , 9.127749999999E-04 ,,
period1,sc01,t1945, 0 , 1.67670833333308E-03 ,,
period1,sc01,t1946, 1.05728609103335E-02 , 0 ,,
period1,sc01,t1947, 0 , 4.09876249999961E-03 ,,
period1,sc01,t1948, 0 , 2.30658333333275E-04 ,,
period1,sc01,t1949, 4.32560416666637E-04 , 0 ,,
period1,sc01,t1950, 1.9416666666647E-06 , 0 ,,
period1,sc01,t1951, 2.87479166666572E-05 , 0 ,,
period1,sc01,t1952, 1.30665069444431E-03 , 0 ,,
period1,sc01,t1953, 0 , 0 ,,
period1,sc01,t1954, 0 , 1.78766944444425E-03 ,,
period1,sc01,t1955, 1.69959722222223E-04 , 0 ,,
period1,sc01,t1956, 7.68837499999935E-04 , 0 ,,
period1,sc01,t1957, 2.47729166666596E-05 , 0 ,,
period1,sc01,t1958, 1.37887451388881E-02 , 0 ,,
period1,sc01,t1959, 0 , 9.65078283600557E-05 ,,
period1,sc01,t1960, 0 , 6.37138888888714E-05 ,,
period1,sc01,t1961, 0 , 6.37756944444308E-05 ,,
period1,sc01,t1962, 0 , 6.42628472222157E-04 ,,
period1,sc01,t1963, 2.75694444443629E-07 , 0 ,,
period1,sc01,t1964, 6.30576388888748E-05 , 0 ,,
period1,sc01,t1965, 0 , 0 ,,
period1,sc01,t1966, 2.61812499999915E-05 , 0 ,,
period1,sc01,t1967, 6.16774305555526E-04 , 0 ,,
period1,sc01,t1968, 7.05229166666428E-05 , 0 ,,
period1,sc01,t1969, 3.3788194444442E-05 , 0 ,,
period1,sc01,t1970, 3.01365416666643E-03 , 0 ,,
period1,sc01,t1971, 3.05812661462769E-04 , 0 ,,
period1,sc01,t1972, 0 , 0 ,,
period1,sc01,t1973, 0 , 1.59319444444443E-04 ,,
period1,sc01,t1974, 0 , 1.01326388888878E-04 ,,
period1,sc01,t1975, 0 , 0 ,,
period1,sc01,t1976, 0 , 0 ,,
period1,sc01,t1977, 0 , 0 ,,
period1,sc01,t1978, 0 , 0 ,,
period1,sc01,t1979, 0 , 2.46437499999978E-04 ,,
period1,sc01,t1980, 0 , 8.08055555554718E-06 ,,
period1,sc01,t1981, 3.21909722222171E-05 , 0 ,,
period1,sc01,t1982, 4.13831443184227E-05 , 0 ,,
period1,sc01,t1983, 0 , 1.20806944444427E-04 ,,
period1,sc01,t1984, 0 , 0 ,,
period1,sc01,t1985, 4.40624999999972E-06 , 0 ,,
period1,sc01,t1986, 0 , 0 ,,
period1,sc01,t1987, 0 , 3.60733333333284E-04 ,,
period1,sc01,t1988, 8.07113888888789E-04 , 0 ,,
period1,sc01,t1989, 0 , 0 ,,
period1,sc01,t1990, 7.53472222221985E-05 , 0 ,,
period1,sc01,t1991, 0 , 9.58055555555207E-06 ,,
period1,sc01,t1992, 0 , 0 ,,
period1,sc01,t1993, 0 , 0 ,,
period1,sc01,t1994, 0 , 3.40972222222167E-05 ,,
period1,sc01,t1995, 0 , 0 ,,
period1,sc01,t1996, 0 , 0 ,,
period1,sc01,t1997, 0 , 0 ,,
period1,sc01,t1998, 0 , 0 ,,
period1,sc01,t1999, 0 , 0 ,,
period1,sc01,t2000, 0 , 0 ,,
period1,sc01,t2001, 0 , 0 ,,
period1,sc01,t2002, 0 , 0 ,,
period1,sc01,t2003, 0 , 0 ,,
period1,sc01,t2004, 0 , 0 ,,
period1,sc01,t2005, 0 , 1.50034722222185E-04 ,,
period1,sc01,t2006, 0 , 8.73708189796879E-07 ,,
period1,sc01,t2007, 0 , 0 ,,
period1,sc01,t2008, 0 , 0 ,,
period1,sc01,t2009, 0 , 0 ,,
period1,sc01,t2010, 9.73800694444336E-04 , 0 ,,
period1,sc01,t2011, 0 , 1.2728729166666E-03 ,,
period1,sc01,t2012, 0 , 0 ,,
period1,sc01,t2013, 0 , 0 ,,
period1,sc01,t2014, 0 , 0 ,,
period1,sc01,t2015, 2.60065972222203E-04 , 0 ,,
period1,sc01,t2016, 0 , 0 ,,
period1,sc01,t2017, 3.07486111110982E-05 , 0 ,,
period1,sc01,t2018, 0 , 0 ,,
period1,sc01,t2019, 0 , 0 ,,
period1,sc01,t2020, 0 , 0 ,,
period1,sc01,t2021, 0 , 3.1706249999996E-05 ,,
period1,sc01,t2022, 0 , 0 ,,
period1,sc01,t2023, 0 , 0 ,,
period1,sc01,t2024, 3.79131944444319E-05 , 0 ,,
period1,sc01,t2025, 0 , 0 ,,
period1,sc01,t2026, 0 , 2.72393749999968E-04 ,,
period1,sc01,t2027, 0 , 0 ,,
period1,sc01,t2028, 0 , 0 ,,
period1,sc01,t2029, 1.71769652777763E-03 , 0 ,,
period1,sc01,t2030, 0 , 0 ,,
period1,sc01,t2031, 0 , 0 ,,
period1,sc01,t2032, 0 , 0 ,,
period1,sc01,t2033, 0 , 0 ,,
period1,sc01,t2034, 0 , 2.20149305555522E-04 ,,
period1,sc01,t2035, 0 , 0 ,,
period1,sc01,t2036, 3.94106249999932E-04 , 0 ,,
period1,sc01,t2037, 9.58388888888769E-04 , 0 ,,
period1,sc01,t2038, 0 , 3.09297499999968E-03 ,,
period1,sc01,t2039, 0 , 0 ,,
period1,sc01,t2040, 1.68040277777769E-04 , 0 ,,
period1,sc01,t2041, 0 , 0 ,,
period1,sc01,t2042, 0 , 0 ,,
period1,sc01,t2043, 0 , 0 ,,
period1,sc01,t2044, 0 , 0 ,,
period1,sc01,t2045, 0 , 0 ,,
period1,sc01,t2046, 0 , 0 ,,
period1,sc01,t2047, 0 , 0 ,,
period1,sc01,t2048, 0 , 0 ,,
period1,sc01,t2049, 0 , 0 ,,
period1,sc01,t2050, 0 , 0 ,,
period1,sc01,t2051, 0 , 0 ,,
period1,sc01,t2052, 0 , 0 ,,
period1,sc01,t2053, 0 , 2.70833333335416E-08 ,,
period1,sc01,t2054, 1.87619652777756E-03 , 0 ,,
period1,sc01,t2055, 0 , 0 ,,
period1,sc01,t2056, 0 , 0 ,,
period1,sc01,t2057, 0 , 2.3625187499997E-03 ,,
period1,sc01,t2058, 0 , 8.90020833333145E-05 ,,
period1,sc01,t2059, 6.32777777777684E-05 , 0 ,,
period1,sc01,t2060, 0 , 0 ,,
period1,sc01,t2061, 0 , 0 ,,
period1,sc01,t2062, 0 , 2.55895833333265E-05 ,,
period1,sc01,t2063, 0 , 0 ,,
period1,sc01,t2064, 5.11465277777661E-05 , 0 ,,
period1,sc01,t2065, 9.30104166666382E-05 , 0 ,,
period1,sc01,t2066, 2.70180120080022E-04 , 0 ,,
period1,sc01,t2067, 1.50381944444314E-05 , 0 ,,
period1,sc01,t2068, 0 , 0 ,,
period1,sc01,t2069, 0 , 3.21013888888741E-05 ,,
period1,sc01,t2070, 0 , 3.87173611110938E-05 ,,
period1,sc01,t2071, 0 , 0 ,,
period1,sc01,t2072, 6.30173611111064E-05 , 0 ,,
period1,sc01,t2073, 0 , 7.56250000000729E-07 ,,
period1,sc01,t2074, 0 , 0 ,,
period1,sc01,t2075, 0 , 0 ,,
period1,sc01,t2076, 0 , 0 ,,
period1,sc01,t2077, 0 , 0 ,,
period1,sc01,t2078, 0 , 0 ,,
period1,sc01,t2079, 2.59279855414802E-07 , 0 ,,
period1,sc01,t2080, 2.77872916666649E-04 , 0 ,,
period1,sc01,t2081, 0 , 0 ,,
period1,sc01,t2082, 3.05201388888839E-05 , 0 ,,
period1,sc01,t2083, 0 , 0 ,,
period1,sc01,t2084, 0 , 0 ,,
period1,sc01,t2085, 0 , 0 ,,
period1,sc01,t2086, 2.95972222221971E-06 , 0 ,,
period1,sc01,t2087, 1.3330208333331E-04 , 0 ,,
period1,sc01,t2088, 0 , 1.72305555555452E-05 ,,
period1,sc01,t2089, 0 , 5.29166666666563E-05 ,,
period1,sc01,t2090, 0 , 0 ,,
period1,sc01,t2091, 0 , 1.30929934173773E-04 ,,
period1,sc01,t2092, 5.80499999999907E-05 , 0 ,,
period1,sc01,t2093, 2.4625368055552E-03 , 0 ,,
period1,sc01,t2094, 0 , 0 ,,
period1,sc01,t2095, 0 , 0 ,,
period1,sc01,t2096, 0 , 0 ,,
period1,sc01,t2097, 0 , 0 ,,
period1,sc01,t2098, 0 , 0 ,,
period1,sc01,t2099, 0 , 0 ,,
period1,sc01,t2100, 0 , 4.98057777777751E-03 ,,
period1,sc01,t2101, 3.05263888888779E-05 , 0 ,,
period1,sc01,t2102, 6.57215444895205E-03 , 0 ,,
period1,sc01,t2103, 5.90968535453165E-03 , 0 ,,
period1,sc01,t2104, 2.12383333333316E-04 , 0 ,,
period1,sc01,t2105, 0 , 0 ,,
period1,sc01,t2106, 2.11634166666647E-03 , 0 ,,
period1,sc01,t2107, 0 , 1.1117993055554E-03 ,,
period1,sc01,t2108, 0 , 0 ,,
period1,sc01,t2109, 0 , 4.98545138888843E-04 ,,
period1,sc01,t2110, 0 , 2.95911805555519E-03 ,,
period1,sc01,t2111, 0 , 0 ,,
period1,sc01,t2112, 1.06029909722218E-02 , 0 ,,
period1,sc01,t2113, 2.93775069444427E-03 , 0 ,,
period1,sc01,t2114, 0 , 1.37233480666046E-02 ,,
period1,sc01,t2115, 1.08843722203685E-02 , 0 ,,
period1,sc01,t2116, 6.80351388888803E-04 , 0 ,,
period1,sc01,t2117, 0 , 2.31756249999941E-04 ,,
period1,sc01,t2118, 0 , 1.99245486111075E-03 ,,
period1,sc01,t2119, 0 , 7.76861111110971E-05 ,,
period1,sc01,t2120, 0 , 1.1599999999994E-05 ,,
period1,sc01,t2121, 0 , 0 ,,
period1,sc01,t2122, 0 , 0 ,,
period1,sc01,t2123, 2.86394444444401E-04 , 0 ,,
period1,sc01,t2124, 2.83820138888865E-04 , 0 ,,
period1,sc01,t2125, 0 , 0 ,,
period1,sc01,t2126, 0 , 0 ,,
period1,sc01,t2127, 2.05368055555532E-04 , 0 ,,
period1,sc01,t2128, 2.85367361111061E-04 , 0 ,,
period1,sc01,t2129, 4.09722222221514E-07 , 0 ,,
period1,sc01,t2130, 3.01411597222199E-03 , 0 ,,
period1,sc01,t2131, 0 , 2.81927777777735E-04 ,,
period1,sc01,t2132, 0 , 2.05381944444344E-05 ,,
period1,sc01,t2133, 0 , 1.92243055555484E-05 ,,
period1,sc01,t2134, 0 , 5.93833333333252E-04 ,,
period1,sc01,t2135, 8.70902777777522E-05 , 0 ,,
period1,sc01,t2136, 0 , 0 ,,
period1,sc01,t2137, 9.30972222222011E-06 , 0 ,,
period1,sc01,t2138, 6.40277777777728E-04 , 0 ,,
period1,sc01,t2139, 4.0540202402122E-05 , 0 ,,
period1,sc01,t2140, 0 , 0 ,,
period1,sc01,t2141, 0 , 0 ,,
period1,sc01,t2142, 0 , 2.73774305555494E-04 ,,
period1,sc01,t2143, 0 , 0 ,,
period1,sc01,t2144, 0 , 3.12500000000505E-08 ,,
period1,sc01,t2145, 0 , 4.34722916666589E-04 ,,
period1,sc01,t2146, 1.10373333333326E-03 , 0 ,,
period1,sc01,t2147, 7.30474305555514E-04 , 0 ,,
period1,sc01,t2148, 3.89403472222162E-04 , 0 ,,
period1,sc01,t2149, 0 , 3.16593055555478E-04 ,,
period1,sc01,t2150, 0 , 0 ,,
period1,sc01,t2151, 1.45404336096107E-03 , 0 ,,
period1,sc01,t2152, 4.47239513888861E-03 , 0 ,,
period1,sc01,t2153, 0 , 3.11790833333305E-03 ,,
period1,sc01,t2154, 0 , 5.15097222222049E-05 ,,
period1,sc01,t2155, 1.13747916666655E-04 , 0 ,,
period1,sc01,t2156, 0 , 0 ,,
period1,sc01,t2157, 1.30821527777766E-04 , 0 ,,
period1,sc01,t2158, 0 , 2.6472499999993E-04 ,,
period1,sc01,t2159, 0 , 0 ,,
period1,sc01,t2160, 0 , 0 ,,
period1,sc01,t2161, 1.30643055555538E-04 , 0 ,,
period1,sc01,t2162, 4.7377647714599E-04 , 0 ,,
period1,sc01,t2163, 1.18381351456511E-03 , 0 ,,
period1,sc01,t2164, 0 , 0 ,,
period1,sc01,t2165, 0 , 3.28349999999951E-04 ,,
period1,sc01,t2166, 0 , 2.08487499999988E-04 ,,
period1,sc01,t2167, 0 , 8.80779861111017E-04 ,,
period1,sc01,t2168, 0 , 8.97003958333277E-03 ,,
period1,sc01,t2169, 0 , 2.0729166666659E-05 ,,
period1,sc01,t2170, 0 , 0 ,,
period1,sc01,t2171, 0 , 1.0461249999998E-04 ,,
period1,sc01,t2172, 1.41648826388883E-02 , 0 ,,
period1,sc01,t2173, 0 , 3.05720416666647E-03 ,,
period1,sc01,t2174, 0 , 9.23208194444395E-03 ,,
period1,sc01,t2175, 5.88356097696625E-04 , 0 ,,
period1,sc01,t2176, 0 , 0 ,,
period1,sc01,t2177, 0 , 2.36351895833319E-02 ,,
period1,sc01,t2178, 0 , 8.30368749999916E-04 ,,
period1,sc01,t2179, 5.00948819444446E-03 , 0 ,,
period1,sc01,t2180, 1.10956944444431E-04 , 0 ,,
period1,sc01,t2181, 0 , 0 ,,
period1,sc01,t2182, 0 , 0 ,,
period1,sc01,t2183, 0 , 0 ,,
period1,sc01,t2184, 0 , 0 ,,
period1,sc01,t2185, 0 , 9.52427361111054E-03 ,,
period1,sc01,t2186, 1.26643369275227E-03 , 0 ,,
period1,sc01,t2187, 0 , 1.08705648634352E-04 ,,
period1,sc01,t2188, 6.93938571150753E-03 , 0 ,,
period1,sc01,t2189, 0 , 5.87851726340778E-05 ,,
period1,sc01,t2190, 2.11048749999973E-03 , 0 ,,
period1,sc01,t2191, 7.60177777777748E-04 , 0 ,,
period1,sc01,t2192, 6.48326388888589E-05 , 0 ,,
period1,sc01,t2193, 7.43055555554564E-07 , 0 ,,
period1,sc01,t2194, 0 , 0 ,,
period1,sc01,t2195, 0 , 0 ,,
period1,sc01,t2196, 0 , 1.51006944444375E-05 ,,
period1,sc01,t2197, 0 , 1.26176944444435E-03 ,,
period1,sc01,t2198, 1.05596013888883E-02 , 0 ,,
period1,sc01,t2199, 0 , 4.57109238087261E-03 ,,
period1,sc01,t2200, 4.76136805555516E-04 , 0 ,,
period1,sc01,t2201, 5.8045138888879E-05 , 0 ,,
period1,sc01,t2202, 1.95559027777717E-04 , 0 ,,
period1,sc01,t2203, 0 , 0 ,,
period1,sc01,t2204, 0 , 1.56970833333319E-04 ,,
period1,sc01,t2205, 1.07958333333277E-05 , 0 ,,
period1,sc01,t2206, 0 , 1.59304444444422E-03 ,,
period1,sc01,t2207, 1.26627083333297E-04 , 0 ,,
period1,sc01,t2208, 2.88210486111083E-03 , 0 ,,
period1,sc01,t2209, 0 , 0 ,,
period1,sc01,t2210, 0 , 2.14446482160684E-04 ,,
period1,sc01,t2211, 0 , 2.35126219122479E-03 ,,
period1,sc01,t2212, 0 , 1.63663256944433E-02 ,,
period1,sc01,t2213, 7.85361527777696E-03 , 0 ,,
period1,sc01,t2214, 1.16227847222211E-03 , 0 ,,
period1,sc01,t2215, 0 , 7.87163194444358E-04 ,,
period1,sc01,t2216, 2.04349583333314E-03 , 0 ,,
period1,sc01,t2217, 0 , 6.24569999999985E-03 ,,
period1,sc01,t2218, 1.15653819444433E-03 , 0 ,,
period1,sc01,t2219, 0 , 3.53385965277767E-02 ,,
period1,sc01,t2220, 0 , 7.45277777777654E-05 ,,
period1,sc01,t2221, 2.29791666666182E-06 , 0 ,,
period1,sc01,t2222, 6.9968001112033E-03 , 0 ,,
period1,sc01,t2223, 1.17740276349076E-04 , 0 ,,
period1,sc01,t2224, 0 , 5.480749999999E-04 ,,
period1,sc01,t2225, 0 , 0 ,,
period1,sc01,t2226, 0 , 4.90356736111078E-03 ,,
period1,sc01,t2227, 0 , 9.31392361111043E-04 ,,
period1,sc01,t2228, 1.11161451388884E-02 , 0 ,,
period1,sc01,t2229, 0 , 0 ,,
period1,sc01,t2230, 0 , 0 ,,
period1,sc01,t2231, 8.00694444443935E-06 , 0 ,,
period1,sc01,t2232, 0 , 4.82868055555426E-05 ,,
period1,sc01,t2233, 5.28413958333305E-03 , 0 ,,
period1,sc01,t2234, 1.56379861111085E-04 , 0 ,,
period1,sc01,t2235, 0 , 4.18450759050162E-05 ,,
period1,sc01,t2236, 0 , 0 ,,
period1,sc01,t2237, 0 , 0 ,,
period1,sc01,t2238, 0 , 0 ,,
period1,sc01,t2239, 0 , 1.33045833333312E-04 ,,
period1,sc01,t2240, 0 , 5.24202013888867E-03 ,,
period1,sc01,t2241, 1.57951388888827E-05 , 0 ,,
period1,sc01,t2242, 0 , 0 ,,
period1,sc01,t2243, 0 , 1.94344444444408E-04 ,,
period1,sc01,t2244, 0 , 2.99756944444294E-05 ,,
period1,sc01,t2245, 7.06631944444385E-05 , 0 ,,
period1,sc01,t2246, 8.73152572507521E-06 , 0 ,,
period1,sc01,t2247, 0 , 9.70620935015668E-05 ,,
period1,sc01,t2248, 8.79166666664469E-07 , 0 ,,
period1,sc01,t2249, 1.89826388888815E-05 , 0 ,,
period1,sc01,t2250, 0 , 4.44027777777497E-06 ,,
period1,sc01,t2251, 0 , 4.18194444444057E-06 ,,
period1,sc01,t2252, 0 , 0 ,,
period1,sc01,t2253, 0 , 0 ,,
period1,sc01,t2254, 0 , 0 ,,
period1,sc01,t2255, 0 , 0 ,,
period1,sc01,t2256, 5.66944444444149E-06 , 0 ,,
period1,sc01,t2257, 0 , 2.46506944444351E-05 ,,
period1,sc01,t2258, 0 , 0 ,,
period1,sc01,t2259, 1.03125782837402E-04 , 0 ,,
period1,sc01,t2260, 7.7959027777763E-05 , 0 ,,
period1,sc01,t2261, 0 , 0 ,,
period1,sc01,t2262, 0 , 0 ,,
period1,sc01,t2263, 0 , 0 ,,
period1,sc01,t2264, 0 , 0 ,,
period1,sc01,t2265, 0 , 7.03458333333229E-05 ,,
period1,sc01,t2266, 0 , 0 ,,
period1,sc01,t2267, 0 , 9.04444444443757E-06 ,,
period1,sc01,t2268, 0 , 2.87578472222177E-04 ,,
period1,sc01,t2269, 9.43930555555426E-05 , 0 ,,
period1,sc01,t2270, 1.25321127700366E-04 , 0 ,,
period1,sc01,t2271, 0 , 1.14236111111005E-06 ,,
period1,sc01,t2272, 0 , 1.17759027777765E-03 ,,
period1,sc01,t2273, 0 , 1.62409027777756E-04 ,,
period1,sc01,t2274, 0 , 0 ,,
period1,sc01,t2275, 0 , 2.8207930555554E-03 ,,
period1,sc01,t2276, 8.69166666666328E-06 , 0 ,,
period1,sc01,t2277, 0 , 0 ,,
period1,sc01,t2278, 0 , 0 ,,
period1,sc01,t2279, 0 , 0 ,,
period1,sc01,t2280, 0 , 2.25736388888862E-03 ,,
period1,sc01,t2281, 0 , 3.17047916666613E-04 ,,
period1,sc01,t2282, 7.05972222222194E-03 , 0 ,,
period1,sc01,t2283, 0 , 5.34448244222925E-06 ,,
period1,sc01,t2284, 0 , 2.01612499999964E-04 ,,
period1,sc01,t2285, 0 , 5.12187499999936E-04 ,,
period1,sc01,t2286, 0 , 2.71249999999846E-06 ,,
period1,sc01,t2287, 1.06936805555531E-04 , 0 ,,
period1,sc01,t2288, 4.58895833333266E-04 , 0 ,,
period1,sc01,t2289, 1.28873124999986E-03 , 0 ,,
period1,sc01,t2290, 0 , 0 ,,
period1,sc01,t2291, 0 , 0 ,,
period1,sc01,t2292, 4.20262499999966E-04 , 0 ,,
period1,sc01,t2293, 8.04235399019109E-04 , 0 ,,
period1,sc01,t2294, 0 , 0 ,,
period1,sc01,t2295, 0 , 1.13678818481639E-03 ,,
period1,sc01,t2296, 1.14369027777771E-03 , 0 ,,
period1,sc01,t2297, 2.50274305555519E-04 , 0 ,,
period1,sc01,t2298, 1.42052430555544E-03 , 0 ,,
period1,sc01,t2299, 4.88746041666635E-03 , 0 ,,
period1,sc01,t2300, 0.001225898611111 , 0 ,,
period1,sc01,t2301, 2.17359437499994E-02 , 0 ,,
period1,sc01,t2302, 0 , 0 ,,
period1,sc01,t2303, 0 , 0 ,,
period1,sc01,t2304, 0 , 0 ,,
period1,sc01,t2305, 8.43856249999931E-04 , 0 ,,
period1,sc01,t2306, 9.31185793260519E-03 , 0 ,,
period1,sc01,t2307, 4.65204645863899E-04 , 0 ,,
period1,sc01,t2308, 0 , 0 ,,
period1,sc01,t2309, 0 , 0 ,,
period1,sc01,t2310, 0 , 0 ,,
period1,sc01,t2311, 6.50902777777092E-06 , 0 ,,
period1,sc01,t2312, 0 , 1.826368055555E-04 ,,
period1,sc01,t2313, 0 , 0 ,,
period1,sc01,t2314, 0 , 0 ,,
period1,sc01,t2315, 1.06285902777769E-03 , 0 ,,
period1,sc01,t2316, 0 , 0 ,,
period1,sc01,t2317, 0 , 8.1451388888868E-05 ,,
period1,sc01,t2318, 0 , 0 ,,
period1,sc01,t2319, 9.9802722978577E-05 , 0 ,,
period1,sc01,t2320, 1.11779166666654E-04 , 0 ,,
period1,sc01,t2321, 0 , 2.11424999999946E-04 ,,
period1,sc01,t2322, 1.67784722222139E-05 , 0 ,,
period1,sc01,t2323, 4.00523263888862E-03 , 0 ,,
period1,sc01,t2324, 6.54170138888821E-04 , 0 ,,
period1,sc01,t2325, 0 , 1.60263888888859E-04 ,,
period1,sc01,t2326, 0 , 2.19607291666641E-03 ,,
period1,sc01,t2327, 0 , 9.69381944443982E-05 ,,
period1,sc01,t2328, 0 , 2.5951388888875E-05 ,,
period1,sc01,t2329, 7.83888888888473E-06 , 0 ,,
period1,sc01,t2330, 6.92866275675973E-05 , 0 ,,
period1,sc01,t2331, 0 , 0 ,,
period1,sc01,t2332, 4.28457222222184E-03 , 0 ,,
period1,sc01,t2333, 0 , 1.19593749999963E-04 ,,
period1,sc01,t2334, 0 , 1.71847222222165E-05 ,,
